종목코드,종목명,언론사URL,작성일자,제목,기사부분,네이버링크,카테고리
199730,바이오인프라,www.healthinnews.co.kr,2024-03-18 16:16:00,"합성생물학 강자 '깅코 바이오웍스', 3개 스타트업 인수하고 기술역량 강화","깅고는 이곳의 모델, 소프트웨어 및 워크플로를 통합하여 인공지능/머신러닝 기반 실험설계를 위한 인프라를 발전시킬 계획이라고 밝혔다. 한편, 해당 3개 기업에 대한 인수가 발표되던 날 깅코 바이오웍... ",https://www.healthinnews.co.kr/news/articleView.html?idxno=45330,인수합병
199730,바이오인프라,www.yakup.com,2024-03-18 08:18:00,"깅코 바이오웍스, 유전자의약품 개발 기업 등 3개 스타트업 인수 추진",세계적 합성생물학 기업인 미국 깅코 바이오웍스(Ginkgo Bioworks)가 유전자 기반 진단기업 등을 포함해... 위한 인프라를 발전시킬 계획이다. 이번 인수는 깅코 데이터에 Reverie사 모델을 활용해 인공지능 기반... ,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=291804,신약개발
406820,뷰티스킨,www.newscj.com,2024-03-18 09:16:00,[#뷰티·패션 신상이오] 라네즈 '바운시 앤 펌 슬리핑 마스크' 출시 外 AGE20...,18일 뷰티·패션 신제품 소식을 전한다. ◆라네즈 '바운시 앤 펌 슬리핑 마스크' 출시 라네즈가 '바운시 앤... 또한 고체 제형 안에 수분 에센스가 담긴 AGE20'S의 독자 기술인 '에센스 포켓 기술이 적용돼 스킨케어한 듯... ,https://www.newscj.com/news/articleView.html?idxno=3119275,신제품출시
406820,뷰티스킨,www.sedaily.com,2024-03-17 18:02:00,"[단독] '스킨천사' 크레이버, 1000억대 M&A 매물로 나왔다",크레이버는 현재 스킨1004·이데넬·띰·좀비뷰티·커먼랩스 등 5개의 피부·색조 화장품 브랜드를 보유한 기업이다. 각 브랜드들 통해 미국과 중국·일본·동남아 등 전세계 90여 개 국가에 제품을 수출하고 있다.... ,https://n.news.naver.com/mnews/article/011/0004314292?sid=101,인수합병
328380,솔트웨어,www.etnews.com,2024-03-18 09:02:00,"솔트웨어, '핏클라우드 쿠버네티스 센터' 서비스 출시",솔트웨어는 '핏클라우드 쿠버네티스 센터(FitCloud Kubernetes Center)서비스'를 출시했다고 15일 밝혔다.... 쿠버네티스 서비스 인증 기업(KCSP) 자격을 획득한 솔트웨어 데브옵스(DevOps) 전문가 그룹이 고객사... ,https://n.news.naver.com/mnews/article/030/0003189761?sid=105,신제품출시
003680,한성기업,www.asiaa.co.kr,2024-03-18 09:52:00,"한성기업, 신제품 '명란톡톡 떡갈비' 출시",한성기업은 고급 명란과 떡갈비를 조합한 '명란톡톡 떡갈비'를 출시했다고 18일 밝혔다. 해당 상품은 한성기업 육가공 연구소에서 전문 연구원들이 개발부터 제조까지 추진했다. 연구소 노하우를 담아 돼지고기를... ,http://www.asiaa.co.kr/news/articleView.html?idxno=163464,신제품출시
084670,동양고속,www.yna.co.kr,2024-03-18 08:31:00,"현대이지웰, 복지포인트 활용 고속버스 승차권 예매 서비스 출시","신규 서비스는 현대이지웰 고객사 임직원이 복지포인트를 사용해 금호익스프레스, 동부고속, 동양고속 등 11개 운수사의 고속버스 승차권을 복지몰에서 실시간으로 예매할 수 있는 것이 특징이다. 기존 승차권 예매... ",https://n.news.naver.com/mnews/article/001/0014569378?sid=101,신제품출시
038340,MIT,www.dailyimpact.co.kr,2024-03-18 10:42:00,"""최악vs스마트폰 대체"" 극과 극 'Ai핀' SKT가 출시한다는데...",세계적인 IT 매거진인 MIT 테크놀로지 리뷰가 '실패로 끝난 2023년 최악의 기술'로 선정했던 휴메인(Humane)의... 특히 MIT 테크놀로지 리뷰는 타이타닉호 잔해 탐사를 위해 5명을 태우고 출항했다가 실종된 타이탄... ,http://www.dailyimpact.co.kr/news/articleView.html?idxno=113148,신제품출시
032280,삼일,www.sisaweek.com,2024-03-18 18:20:00,"플라이강원, 인수검토 기업은 꾸준… 계약체결은 지지부진, 왜?",플라이강원 매각주간사인 삼일회계법인(삼일PwC)에서도 최근 해당 2개 기업 측에 플라이강원 매각 관련 내용이 담긴 티저 레터(매물소개 및 투자안내서)를 전달한 것으로 전해진다. 앞서 지난해 플라이강원이 시장에... ,https://www.sisaweek.com/news/articleView.html?idxno=212849,인수합병
225590,패션플랫폼,www.yna.co.kr,2024-03-18 11:26:00,"명품 플랫폼 젠테, 패션브랜드 '블라인드리즌' 인수",명품 플랫폼 '젠테'(jente)는 국내 패션 브랜드 '블라인드리즌'을 인수했다고 18일 밝혔다. 2014년 패션 쥬얼리 브랜드로 출범한 블라인드리즌은 이후 가죽의류 라인으로 제품군을 확장해왔다. 에르메스 등 세계적인 브랜드에... ,https://n.news.naver.com/mnews/article/001/0014570191?sid=103,인수합병
159910,스킨앤스킨,www.newscj.com,2024-03-18 09:16:00,[#뷰티·패션 신상이오] 라네즈 '바운시 앤 펌 슬리핑 마스크' 출시 外 AGE20...,◆라네즈 '바운시 앤 펌 슬리핑 마스크' 출시 라네즈가 '바운시 앤 펌 슬리핑 마스크(Bouncy & Firm Sleeping Mask)... 또한 고체 제형 안에 수분 에센스가 담긴 AGE20'S의 독자 기술인 '에센스 포켓 기술이 적용돼 스킨케어한 듯... ,https://www.newscj.com/news/articleView.html?idxno=3119275,신제품출시
001210,금호전기,www.news1.kr,2024-03-17 18:30:00,'아이온' 기다려라…금호타이어 전기차 전용 브랜드 '이노뷔' 출시,"갈수록 확대되는 전기차 타이어 시장 공략을 위한 야심작이다. 정일택 금호타이어 사장은 경기 화성에서 열린 이노뷔 출시 기자간담회에서 ""이노뷔는 HLC(High Load Capacity)라는 고하중 특화 설계 기술과 폼타이어... ",https://n.news.naver.com/mnews/article/421/0007416815?sid=103,신제품출시
005110,한창,www.newsis.com,2024-03-18 17:16:00,"단맛 나는 제주산 조생양파, 가격 호조세로 첫 출하","이는 코로나19가 한창이던 2022년 평균 가격인 419원에 비해 크게 상승하고, 가격이 좋았던 지난해 1608원보다 안정된 경락가이다. 올해산 제주 조생양파 재배면적은 647㏊이다. 평년 대비 16.2% 증가했다. 생산량은 지난해... ",https://n.news.naver.com/mnews/article/003/0012434331?sid=102,신제품출시
