종목코드,종목명,언론사URL,작성일자,제목,기사부분,네이버링크,카테고리
035080,그래디언트,www.biotimes.co.kr,2024-03-12 12:50:00,"글로벌 파트너십 확대 나서는 K-바이오, '바이오 유럽 스프링 2024'로!","파마리서치, 그래디언트 바이오컨버전스, 신테카바이오, 티움바이오, 코오롱생명과학, 샤페론... 국내 최초의 오가노이드 전문기업인 그래디언트 바이오컨버전스는 개별 부스를 통해 암 환자 유래 오가노이드... ",http://www.biotimes.co.kr/news/articleView.html?idxno=14245,파트너쉽
038290,마크로젠,view.asiae.co.kr,2024-03-13 08:17:00,"편의점서 유전자 검사…GS25, 마크로젠 이용권 출시",기업 마크로젠과 손잡고 업계 최초로 유전자검사 연계 서비스 상품을 정식 출시했다고 13일 밝혔다. GS25가 이번에 선보인 유전자검사 연계 서비스 상품은 마크로젠이 운영하는 건강관리 플랫폼 젠톡의 ‘All 패키지... ,https://n.news.naver.com/mnews/article/277/0005391331?sid=101,신제품출시
032300,한국파마,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,"한국유니온제약, 한국파마, 알리코제약, 아미노로직스, 노바렉스, 압타바이오, 큐라클, 퓨쳐켐, 위더스제약, 휴럼, 대한뉴팜, 테라젠이텍스, 경남제약, 에이비온, 안트로젠, 서울제약, 대성미생물, 카이노스메드... ",https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
084650,랩지노믹스,view.asiae.co.kr,2024-03-12 08:07:00,"[클릭 e종목]“랩지노믹스, 올 2분기 美클리아랩 추가 인수…매출 성장 기대”",한국IR협의회는 12일 랩지노믹스에 대해 올해 2분기 추가로 미국 클리아랩(CLIA Lab)을 인수할 계획이라며 해외 매출 성장이 기대된다고 분석했다. 랩지노믹스는 NGS(차세대 염기서열 분석)와 PCR 검사를 주요... ,https://n.news.naver.com/mnews/article/277/0005390775?sid=101,인수합병
060590,씨티씨바이오,www.the-stock.kr,2024-03-13 08:20:00,"[기업뉴스 브리핑] 인바디, KIMES 2024 참가… 신제품 국내 첫 공개 外","* 씨티씨바이오, '씨티씨자임' 글로벌 기업 '휴베파마'에 본격 공급 시작 = 의약품 연구개발 전문기업 씨티씨바이오(060590)는 글로벌 동물의약품 기업 '휴베파마(HUVEPHARMA)'에 사료용 소화효소제 '씨티씨자임'을... ",http://www.the-stock.kr/news/articleView.html?idxno=19851,신제품출시
318020,포인트모바일,decenter.kr,2024-03-12 11:16:00,"""매일 포인트 받으세요""···빗썸, 혜택존 출시","혜택존은 매일 미션을 수행하면 빗썸 포인트를 받는 서비스다. 빗썸 애플리케이션(앱), 모바일 웹의 상품·서비스 카테고리에 있는 혜택존에서 참여할 수 있다. 첫 미션은 ‘오늘의 시세’ 예측이다. 비트코인(BTC)의... ",https://decenter.kr/NewsView/2D6LW1RYVL,신제품출시
086890,이수앱지스,www.sisajournal-e.com,2024-03-12 17:20:00,다시 등장한 알츠하이머병 신약 '부작용' 이슈···국내 극복 방안은,이수앱지스는 ASM(Acid Sphingomyelinase)을 타깃해 혈중 내에서 작용하는 방식으로 ARIA부작용 우려를 극복했다. 뇌와 신경 조직을 구성하는 지질 중 하나인 스핑고미엘린은 ASM 효소에 의해 세라마이드로 분해된다.... ,https://www.sisajournal-e.com/news/articleView.html?idxno=401177,신약개발
086890,이수앱지스,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,선바이오 이수앱지스 삼성바이오로직스 팬젠 에이프로젠바이오로직스 대웅제약 알테오젠 프레스티지바이오로직스 LG화학  프레스티지바이오파마 한미약품 선바이오 에이프로젠 삼성바이오로직스 LG화학 에이프로젠... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
321820,와이더플래닛,www.yna.co.kr,2024-03-13 10:57:00,배우 이정재 인수에 상한가…총선에 또 들썩이는 '정치 테마주',"이정재, 와이더플래닛 이어 래몽래인 인수…연이틀 폭등 정치 이벤트 지나면 주가 급락 사례 많아 각별한 주의 필요 4월 국회의원 총선거가 코앞으로 다가오면서 주식 시장에서 '정치 테마주'가 다시금 들썩일 조짐을... ",https://n.news.naver.com/mnews/article/001/0014559767?sid=101,인수합병
321550,티움바이오,www.asiatime.co.kr,2024-03-12 04:02:00,"K바이오, 美 암학회 AACR서 항암 신약 알린다",희소 난치성 질환 치료제 개발 기업 티움바이오는 체내 면역항암제 활성을 방해하는 두 인자의 경로를 동시에 차단하는 경구용 면역항암제 'TU2218'의 전임상 결과를 공개한다. 해당 치료제는 현재 미국에서 고형암... ,https://www.asiatime.co.kr/article/20240311500275,신약개발
321550,티움바이오,www.biotimes.co.kr,2024-03-12 12:50:00,"글로벌 파트너십 확대 나서는 K-바이오, '바이오 유럽 스프링 2024'로!","신테카바이오, 티움바이오, 코오롱생명과학, 샤페론, HLB생명과학R&D, 휴온스랩, 에이비온 등의 바이오 기업이 유럽으로 향한다. 이들 기업은 바이오 유럽에서 AI를 적용한 신약 개발 관련 플랫폼을 중심으로... ",http://www.biotimes.co.kr/news/articleView.html?idxno=14245,파트너쉽
002020,코오롱,www.news1.kr,2024-03-13 08:50:00,"코오롱스포츠, 기능성·스타일·친환경 전략상품 잇달아 출시",코오롱인더스트리(120110)FnC부문(코오롱FnC)이 전개하는 아웃도어 브랜드 코오롱스포츠가 2024 봄/여름 시즌을 맞아 업그레이드한 전략상품을 연이어 선보인다. 코오롱스포츠의 봄 시즌 대표 상품인 웨더코트는 더욱... ,https://n.news.naver.com/mnews/article/421/0007407324?sid=101,신제품출시
040300,YTN,www.journalist.or.kr,2024-03-13 11:32:00,"매각 승인 집행정지 소송 각하… 유진, YTN 장악 본격화",김백 전 YTN 상무의 YTN 복귀가 초읽기에 들어갔다. YTN 노조 등이 제기한 매각 승인 집행정지 소송이 최근 법원에서 각하됨에 따라 YTN 새 최대주주 유진이엔티가 이달 말 주주총회에서 뜻대로 이사회를 구성할 가능성이... ,https://n.news.naver.com/mnews/article/127/0000035422?sid=102,규제승인
006840,AK홀딩스,theviewers.co.kr,2024-03-12 15:44:00,'주가부양? 1위 수성?'…제주항공 아시아나 화물 인수전 참여 속내는,애경그룹 지주사인 AK홀딩스가 제주항공 주식 절반가량을 담보로 대출을 받아 부실 계열사를 지원한 것과 관련해서다.화물사업 인수에 조 단위의 인수 비용과 향후 항공기 정비나 교체 비용도 들어갈 수 있는 상황에서... ,http://theviewers.co.kr/View.aspx?No=3157886,인수합병
339770,교촌에프앤비,www.topdaily.kr,2024-03-13 09:36:00,"[TOP's Pick] [유통] 풀무원, '식물성 지구식단 이슬만두' 출시 外","한 줄 코멘트 => 건강 트렌드에 발맞춰 제품군 강화 ◆ 교촌에프앤비, ‘베스트 세트’ 이벤트 진행 교촌에프앤비가 운영하는 교촌치킨은 치킨 메뉴와 사이드 메뉴를 한번에 즐길 수 있는 '베스트 세트' 특가 이벤트를... ",https://www.topdaily.kr/articles/96750,신제품출시
090350,노루페인트,www.pinpointnews.co.kr,2024-03-13 07:46:00,동화기업 주가 다시 꿈틀...바닥재와 벽재 신제품 론칭 행사 호평,전 거래일 건축자재 관련주인 유니온 한일현대시멘트 아세아시멘트 일신석재 노루페인트우 쌍용C&E 이건홀딩스 서산 라이온컴텍 성신양회 삼화페인트 이건산업 유진기업 벽산 LX하우시스 한일시멘트 한일홀딩스 KCC... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251624,신제품출시
203650,드림시큐리티,www.etnews.com,2024-03-13 10:15:00,"드림시큐리티, 매터 정품 인증 서비스 출시",드림시큐리티는 개방형 스마트홈 연동 표준 매터(matter) 정품 인증서 발급 서비스를 출시한다고 13일 밝혔다. 매터 기기는 홈 네트워크에 최초 접속할 때 보안 목적으로 매터 기기 인증 과정을 필수적으로 거쳐야... ,https://n.news.naver.com/mnews/article/030/0003188610?sid=105,신제품출시
002390,한독,www.k-health.com,2024-03-13 13:36:00,"한독-제넥신-툴젠, 차세대 혁신 신약 공동연구개발 계약 체결","한독과 제넥신, 툴젠 등 3사가 차세대 혁신 신약 공동연구개발을 위한 계약을 맺었다. 한독은 13일 제넥신과 툴젠 등 3사가 차세대 혁신 신약 공동연구개발을 위한 계약을 체결했다고 밝혔다. 3사는 이번 협약을 통해 차세대... ",http://www.k-health.com/news/articleView.html?idxno=70692,신약개발
025950,동신건설,www.yna.co.kr,2024-03-13 10:57:00,배우 이정재 인수에 상한가…총선에 또 들썩이는 '정치 테마주',지난 1월 2일 이재명 더불어민주당 대표 피습 사건 때는 이 대표의 고향인 경북 안동에 있다는 이유로 이 대표 테마주로 불리는 동신건설이 상한가를 기록하기도 했다. 정치 테마주는 해당 기업의 실제 사업이나 실적과... ,https://n.news.naver.com/mnews/article/001/0014559767?sid=101,인수합병
085670,뉴프렉스,www.thebigdata.co.kr,2024-03-13 05:04:00,"뉴프렉스, 주가 급등…상반기 오큘러스 XR 출시에 'UEVR' 주목",뉴프렉스 주가가 시간외 매매에서 급등했다. 13일 한국거래소에 따르면 전일 시간외 매매에서 뉴프렉스 주가는 종가보다 2.76% 오른 7440원에 거래를 마쳤다. 뉴프렉스의 시간외 거래량은 28만5522주이다.... ,http://www.thebigdata.co.kr/view.php?ud=202403130503232074cd1e7f0bdf_23,신제품출시
338840,와이바이오로직스,www.asiatime.co.kr,2024-03-12 04:02:00,"K바이오, 美 암학회 AACR서 항암 신약 알린다","미국임상종양학회, 유럽종양학회와 함께 세계 3대 암학회 꼽혀 레고켐바이오, 신라젠, 와이바이오로직스, 지놈앤컴퍼니 등 참여 면역항암제, ADC, 이중항체 등 연구결과 발표…기술수출 기대감 [아시아타임즈... ",https://www.asiatime.co.kr/article/20240311500275,신약개발
000390,삼화페인트,www.newsis.com,2024-03-13 10:04:00,"삼화페인트, 부식효과 내는 바닥재 출시…""MZ세대 겨냥""",삼화페인트공업은 인테리어용 친환경 바닥재 컬러데코 메탈플로어를 출시했다고 13일 밝혔다. 컬러데코 메탈플로어는 MZ세대 트렌드에 맞춰 개발한 수용성 인테리어 바닥재다. 금속의 부식 효과를 통해 독특한... ,https://n.news.naver.com/mnews/article/003/0012423155?sid=101,신제품출시
311320,지오엘리먼트,www.bloter.net,2024-03-12 15:23:00,"지오엘리먼트, 70억원에 가전 부품기업 에타 지분 58% 인수","지오엘리먼트는 생활가전 부품기업 에타의 지분 58.69%를 약 70억원에 인수한다고 12일 공시했다. 회사 측은 지분 취득 목적에 대해 ""지분취득에 따른 사업다각화 및 신성장 동력 확보""라고 설명했다. 지분 취득... ",https://n.news.naver.com/mnews/article/293/0000052485?sid=101,인수합병
377480,마음AI,www.sedaily.com,2024-03-12 15:36:00,"'신약연구도 AI로 혁신'…이종호 장관 ""디지털바이오 대전환 주도""","또 이 장관은 AI 기반 질병진단 등 맞춤형 헬스케어 서비스, 디지털 기반 마음건강 서비스 활성화에도 큰 관심을 기울이고 있다. 디지털 기술을 진단·의료와 마음건강 예방·관리에 융합해 맞춤형 서비스를 제공하겠다는... ",https://n.news.naver.com/mnews/article/011/0004312024?sid=105,신약개발
007210,벽산,www.pinpointnews.co.kr,2024-03-13 07:46:00,동화기업 주가 다시 꿈틀...바닥재와 벽재 신제품 론칭 행사 호평,유진기업 벽산 LX하우시스 한일시멘트 한일홀딩스 KCC 보광산업 강남제비스코 동양파일  에스와이... 노루페인트 벽산 다스코 KC산업 유니온 모헨즈 삼일씨엔에스 SG 부산산업 동양2우B 동화기업은 대부분 크게 출렁... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251624,신제품출시
182400,엔케이맥스,www.sisajournal-e.com,2024-03-12 17:20:00,다시 등장한 알츠하이머병 신약 '부작용' 이슈···국내 극복 방안은,엔케이맥스는 NK세포치료제 'SNK01'의 알츠하이머병 임상 1/2a상을 진행 중이다. SNK01은 뇌 속의 면역세포 활성화를 통해 뇌의 전반적인 면역환경을 향상하는 기전이다. 뇌에 존재하는 면역세포인 미세아교세포는 뇌에... ,https://www.sisajournal-e.com/news/articleView.html?idxno=401177,신약개발
101530,해태제과식품,www.nbntv.kr,2024-03-13 10:40:00,'건강하게 맛있는 짭짤함' 해태제과 '가루비 감자칩 오리지널' 출시,"시장에 계속 선보일 계획""이라며 ""단짠 감자칩 시장에 이어 짠맛 감자칩 시장에서도 경쟁력을 높여 나갈 수 있을 것으로 기대한다""고 밝혔다. 해태제과식품의 2021~2023 매출액, 영업이익, 당기순이익 실적 추이 [도표 nbn tv]",https://www.nbntv.kr/news/articleView.html?idxno=89003,신제품출시
208370,셀바스헬스케어,www.docdocdoc.co.kr,2024-03-12 13:06:00,"셀바스, '의료기기+디지털' 융합 신제품 공개",셀바스AI와 셀바스헬스케어가 오는 14일부터 17일까지 서울 삼성동 코엑스에서 진행되는 국제의료기기‧병원설비전시회 'KIMES 2024'에서 의료기기와 디지털 헬스케어 기술을 융합한 신제품을 선보인다고 밝혔다.... ,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3015291,신제품출시
123420,위메이드플레이,www.newsis.com,2024-03-12 15:23:00,"위메이드, '나이트 크로우' 글로벌 정식 출시","이 게임은 지난해 4월 국내 출시 이후 구글 플레이와 애플 앱스토어 등 주요 양대 마켓 매출 및 인기 1위를 기록했다. 서비스 시작 7개월 만에 누적 판매금액 2000억원을 돌파했다. 위메이드 장현국 대표는 ""새로운... ",https://n.news.naver.com/mnews/article/003/0012421887?sid=105,신제품출시
389140,포바이포,digitalchosun.dizzo.com,2024-03-12 10:00:00,"호텔업계, 로맨틱한 무드 가득 담은 '화이트데이 케이크' 출시",상큼한 딸기 요거트 무스 베이스에 은은하게 퍼지는 화이트 요거트 크림과 딸기 크런치를 조합해 디자인은 물론 디테일한 맛의 차이까지 로맨틱한 무드를 더했다.AC 호텔 바이 메리어트 서울 강남 AC 호텔 바이 메리어트... ,http://digitalchosun.dizzo.com/site/data/html_dir/2024/03/12/2024031280037.html,신제품출시
000320,노루홀딩스,www.pinpointnews.co.kr,2024-03-13 07:46:00,동화기업 주가 다시 꿈틀...바닥재와 벽재 신제품 론칭 행사 호평,티웨이홀딩스 삼표시멘트 성신양회우 부산산업 유니드비티플러스 제이엠멀티 노루홀딩스 노루페인트 벽산 다스코 KC산업 유니온 모헨즈 삼일씨엔에스 SG 부산산업 동양2우B 동화기업은 대부분 크게 출렁 거렸다.,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251624,신제품출시
261200,덴티스,www.etoday.co.kr,2024-03-13 10:14:00,"덴티스 자회사, 투명교정장치 ‘세라핀’ 미국 FDA 승인 획득",이투데이=박상인 기자 | 덴티스 자회사인 티에네스가 투명교정장치 ‘SERAFIN(세라핀)’에 대한 미국... 이에 더해 그간 수입에 의존하던 투명교정장치 제작 시트 소재 부문도 덴티스의 특허 소재인 메쉬트(MESHEET)의... ,https://www.etoday.co.kr/news/view/2339728,규제승인
031440,신세계푸드,www.news1.kr,2024-03-13 08:28:00,"신세계푸드, 베키아누보 홈카페 스페셜티 커피 2종 출시",신세계푸드(031440)는 합리적 가격으로 전문점 수준의 커피와 디저트를 즐기기 원하는 소비자들을 위해 '베키아에누보' 홈카페 제품의 확대에 나선다고 13일 밝혔다. 시장조사업체 유로모니터에 따르면 지난해 국내 1인당... ,https://n.news.naver.com/mnews/article/421/0007407277?sid=101,신제품출시
226330,신테카바이오,www.biotimes.co.kr,2024-03-12 12:50:00,"글로벌 파트너십 확대 나서는 K-바이오, '바이오 유럽 스프링 2024'로!","바이오컨버전스, 신테카바이오, 티움바이오, 코오롱생명과학, 샤페론, HLB생명과학R&D, 휴온스랩, 에이비온 등의 바이오 기업이 유럽으로 향한다. 이들 기업은 바이오 유럽에서 AI를 적용한 신약 개발 관련... ",http://www.biotimes.co.kr/news/articleView.html?idxno=14245,파트너쉽
294090,이오플로우,www.yna.co.kr,2024-03-13 09:03:00,"국내 의료기기 업체 잇단 인수 무산…""해외 경험부터 늘려야""",지난해 말에는 미국 글로벌 헬스케어 기업 메드트로닉이 웨어러블 인슐린 펌프 '이오패치'를 개발한 국내 기업 이오플로우를 인수하지 않기로 최종 결정했다. 메드트로닉은 지난해 5월 이오플로우의 주식 전량을 넘겨받는... ,https://n.news.naver.com/mnews/article/001/0014559384?sid=101,인수합병
054620,APS,www.thebell.co.kr,2024-03-12 08:18:00,"[더벨]APS, 미용 의료기기 사업 진출한다…'비손메디칼' 인수",APS가 레이저 기반 피부미용 의료기기 업체 '비손메디칼'을 인수했다. 이로써 글로벌 시장을 타깃으로 한 미용장비 사업에 진출한다. 12일 APS는 비손메디칼의 지분 45.8%를 100억원에 사들여 최대주주에 올라선다고... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403111503328680106832,인수합병
033920,무학,news.knn.co.kr,2024-03-12 17:26:00,무학 좋은데이 소주 벚꽃 한정판 출시,무학이 좋은데이 소주 벚꽃 한정판을 출시합니다. 무학은 벚꽃을 상징하는 분홍색으로 주상표와 보조상표를 디자인해 제품 패키지 전체를 벚꽃으로 차별화했습니다. 또 보조상표에는 오는 22일부터 열리는 진행군항제... ,https://news.knn.co.kr/news/article/154133,신제품출시
291230,엔피,www.thebigdata.co.kr,2024-03-13 04:38:00,"엔피, 주가 급등…이정재-위지윅, 래몽래인 인수",엔피 주가가 시간외 매매에서 급등했다. 13일 한국거래소에 따르면 전일 시간외 매매에서 엔피 주가는 종가보다 3.49% 오른 3260원에 거래를 마쳤다. 엔피의 시간외 거래량은 5만5507주이다. 이는 배우 이정재씨가 드라마... ,http://www.thebigdata.co.kr/view.php?ud=202403130435591718cd1e7f0bdf_23,인수합병
007540,샘표,news.heraldcorp.com,2024-03-13 11:14:00,"중화 미식을 집에서…샘표, ‘차오차이’ 신제품 19종 선보인다","샘표가 모던 차이니즈 퀴진 브랜드 ‘차오차이’를 선보이고, 신제품 19종(요리소스 11종, 렌지업 8종)을 출시한다고 13일 밝혔다. ‘빼어난 요리(超菜)’라는 뜻의 차오차이는 뉴욕, 홍콩, 파리, 서울 등 세계 곳곳에서... ",https://n.news.naver.com/mnews/article/016/0002279690?sid=101,신제품출시
149980,하이로닉,www.sisamagazine.co.kr,2024-03-12 10:40:00,"하이로닉, 국제의료기기전시회 키메스(KIMES) 참가…신제품 3종 최초 공개","피부미용 의료기기 전문기업 하이로닉이 2024년 3월 14일~17일까지 COEX에서 열리는 키메스2024 (KIMES 2024, 제... 하이로닉은 이번 전시회를 통해 선보이는 신제품들에 대한 시장의 반응을 모니터링한 후 시장과 고객의... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=502758,신제품출시
059270,해성티피씨,www.thebell.co.kr,2024-03-12 11:32:00,"[더벨][코스닥 리빌딩 리포트]해성티피씨, 주가 변동성 확대에 FI 구주 인수 ...",해성티피씨가 경영권 변동을 앞두고 주가 변동성이 확대되고 있다. 이로 인해 재무적투자자(FI)의 구주인수도 고민이 깊어지고 있다. 구주인수 단가는 1만원인데 주가가 1만원 아래까지 떨어지기도 하면서 당장 차익... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403071217315320105252,인수합병
082850,우리바이오,www.newsis.com,2024-03-12 14:00:00,"AI가 개발하는 신약…정부, '디지털 바이오'에 8000억 쏟는다","바이오 육성을 위해 디지털 바이오 R&D 지원을 지속 강화해 나갈 계획이다. 산학연 전문가들의 지혜를 모아 연구혁신, 전문인력 양성, 기술 사업화, 규제개선 등 우리 앞에 놓인 숙제를 함께 풀어나갈 것""이라고 말했다.",https://n.news.naver.com/mnews/article/003/0012421545?sid=105,신약개발
042510,라온시큐어,biz.chosun.com,2024-03-12 16:00:00,자회사 합병한 ‘라온시큐어’… 디지털 신분증으로 글로벌 시장 공략,"올 2분기, 114개국 국제학생증 사업 본격화 해외 신규 수주로 1분기 흑자전환 전망 보안솔루션 기업 라온시큐어가 디지털 신분증 사업을 새로운 성장 동력으로 삼아 올해 글로벌 시장을 공략한다. 국내·외로 디지털... ",https://n.news.naver.com/mnews/article/366/0000977177?sid=105,인수합병
002210,동성제약,www.newsfreezone.co.kr,2024-03-12 19:34:00,"동성제약, 주름개선 기능성 화장품 '비즈톡스 리페어 크림' 출시",동성제약(대표이사 이양구)의 병의원 화장품 브랜드 브랜드 비즈톡스는 신제품 '리페어 크림'을 11일 출시했다. 비즈톡스 리페어 크림은 레이저 시술 후 바르는 사후 케어 크림으로 식품의약품안전처 인증을 받은 주름개선... ,https://www.newsfreezone.co.kr/news/articleView.html?idxno=553732,신제품출시
086820,바이오솔루션,www.news1.kr,2024-03-12 14:33:00,"다임바이오, 차세대 항암 신약 ‘DM5167’ 1상 승인","IT 솔루션인 ‘온코트라이얼보드’를 활용하고, 메타데이터 기반 임상 프로세스 자동화 플랫폼인 ‘아임트라이얼’을 이용해 표준에 따라 임상시험 설계부터 제출까지 진행했다. 다임바이오는 녹십자... ",https://n.news.naver.com/mnews/article/421/0007405930?sid=103,신약개발
086820,바이오솔루션,www.yakup.com,2024-03-12 09:52:00,"시지바이오, ‘트루다이브 트러블 패치’ 출시","한편 트루다이브는 바이오 재생의료 전문기업 시지바이오가 만든 트러블 솔루션 전문 브랜드로 마이크로 니들에 대한 전문성을 가지고 있으며, 시지바이오가 보유한 기술력과 노하우를 기반으로 피부 고민에 대한... ",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=291568,신제품출시
200350,래몽래인,www.dt.co.kr,2024-03-12 16:45:00,"`한동훈 친구` 이정재, `재벌집 막내아들` 제작사 래몽래인 경영권 인수",최대주주인 와이더플래닛과 241만주 확보 배우 이정재씨는 인기 드라마 '재벌집 막내아들' 제작사 래몽래인 경영권을 인수한다. 래몽래인은 290억 규모 292만주를 유상증자하며 이정재씨는 본인이 최대주주인... ,https://n.news.naver.com/mnews/article/029/0002860561?sid=105,인수합병
041920,메디아나,www.docdocdoc.co.kr,2024-03-12 13:06:00,"셀바스, '의료기기+디지털' 융합 신제품 공개",셀바스는 지난 1월 의료기기 기업 메디아나를 인수하며 본격적으로 AI 의료시장 공략에 나섰다. 메디아나 부스에서는 병원용 AI의료 음성기록 제품과 의료정보서버 기반 차세대 CMS 등도 새롭게 공개할 예정이다.... ,http://www.docdocdoc.co.kr/news/articleView.html?idxno=3015291,신제품출시
003060,에이프로젠바이오로직스,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,한편 전 거래일  바이오시밀러(복제 바이오의약품) 관련주인  선바이오 팬젠  셀트리온제약 셀트리온헬스케어 프레스티지바이오로직스 셀루메드 녹십자 바이넥스  셀트리온 삼천당제약 팬젠 에이프로젠바이오로직스... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
041910,에스텍파마,www.pinpointnews.co.kr,2024-03-12 00:22:00,에스텍파마 주가 불기둥...폴라리스오피스그룹에 인수 호재로,원료의약품 전문 제조기업 에스텍파마 주가가 크게 오르고 있다. 12일 한국거래소에 따르면 전 거래일 20.02% 올라 1만 190원에 거래를  마감했다. 주가는 장기 박스권에서 벗어나 가속도를 내고 있다. 폴라리스오피스그룹에... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251238,인수합병
036580,팜스코,www.aflnews.co.kr,2024-03-12 19:34:00,"팜스코, 농장 생산성·수익성 증가 돕는 '윈맥스플러스 자돈 프로그램' 출시","팜스코가 양돈산업의 어려움을 이겨내기 위한 해결책으로 '윈맥스플러스 자돈 프로그램'을 출시했다. 제품 개발을 맡은 최영조 팜스코 축산과학연구소 박사는 ""윈맥스플러스 자돈 프로그램은 높은 증체량과 섭취량... ",http://www.aflnews.co.kr/news/articleView.html?idxno=266999,신제품출시
232680,라온테크,www.pinpointnews.co.kr,2024-03-13 00:32:00,주연테크 주가 껑충... 최근 출시 모니터 고정 거치대 '캐리암' 인기몰이,전 거래일 블록체인 관련주인 위메이드 한컴위드 케이엘넷 케이사인 네오티스 한국전자인증 라온시큐어 주연테크 SBI핀테크솔수션즈 카카오 카카오 한빛소프트는 파수 드림시큐리티 네이버 LG 이니텍 롯데정보통신... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251519,신제품출시
005990,매일홀딩스,kpenews.com,2024-03-12 15:36:00,[G-IT템+]컴투스홀딩스 컬래버레이션·스마일게이트 한글화 버전 출시·펄어비...,"글로벌 관심 속 게임사들이 전하는 프로모션과 새로운 소식 등 업계 정보를 매일매일 업데이트 합니다. <편집자 주>■ 컴투스홀딩스, ‘빛의 계승자: 이클립스’ 글로벌 업데이트..웹툰 ‘외모지상주의’ 원작 캐릭터... ",http://kpenews.com/View.aspx?No=3157876,신제품출시
003350,한국화장품제조,www.yna.co.kr,2024-03-12 09:11:00,"[게시판] 식약처, 필리핀 공무원 대상 화장품 규제 세미나","식약처는 이번 교육을 통해 국내 화장품 제조·품질관리 기준(GMP)과 기능성화장품 제도, 맞춤형 화장품 제도 등 화장품 규제제도에 관해 설명하고 질의응답을 진행한다. 이번 세미나는 필리핀 식약청이 한국 화장품... ",https://n.news.naver.com/mnews/article/001/0014556805?sid=100,규제승인
284620,카이노스메드,www.newsis.com,2024-03-12 14:00:00,"다임바이오 ""2세대 PARP 항암제, 임상1상 식약처 승인""","치료 수요가 매우 높아 임상 1b/2a를 통해 안전성과 유효성이 확인되면 조건부 허가가 가능할 것으로 기대된다""고 덧붙였다. 다임바이오의 비임상 연구는 충남대 김은희 교수 연구진과 카이노스메드가 공동 수행했다.",https://n.news.naver.com/mnews/article/003/0012421548?sid=101,규제승인
284620,카이노스메드,www.news1.kr,2024-03-12 14:33:00,"다임바이오, 차세대 항암 신약 ‘DM5167’ 1상 승인",DM5167의 전임상 연구는 김은희 충남대학교 교수 연구진과 카이노스메드가 공동으로 수행했다. DM5167은 EGFR 변이 비소세포폐암 표준치료제에 대한 내성 발생 모델에 병용투여를 했을 시 항암 활성이 나타나... ,https://n.news.naver.com/mnews/article/421/0007405930?sid=103,신약개발
160550,NEW,www.ezyeconomy.com,2024-03-12 20:22:00,"켄우드, 'NEW 셰프 베이커 키친머신' 출시",켄우드 'NEW 셰프 베이커'는 베이킹 전문가가 추천하는 반죽기로 알려질 만큼 성능 또한 우수하다. 강력한 1200W(와트)의 모터가 탑재되어 강력한 파워로 많은 양의 재료도 섬세한 혼합 및 반죽 작업이 가능하다. 속도 조절... ,http://www.ezyeconomy.com/news/articleView.html?idxno=131055,신제품출시
123690,한국화장품,www.yna.co.kr,2024-03-12 09:11:00,"[게시판] 식약처, 필리핀 공무원 대상 화장품 규제 세미나",제도 등 화장품 규제제도에 관해 설명하고 질의응답을 진행한다. 이번 세미나는 필리핀 식약청이 한국 화장품 제도를 참조하기 위해 식약처에 관련 교육을 요청함에 따라 이뤄졌다고 식약처는 전했다.(서울=연합뉴스),https://n.news.naver.com/mnews/article/001/0014556805?sid=100,규제승인
265560,영화테크,www.dailysecu.com,2024-03-13 09:32:00,"휴먼테크 전문기업 디오션, 실전 교육용 키오스크 '2024 파파키오스크' 출시","은행, 패스트푸드점, 영화관, 대중교통 이용 등 업계 최다 콘텐츠인 27종으로 구성되어 있으며 사용자의 요구에 발맞춰 앞으로도 다양한 컨텐츠를 업데이트 해 나갈 예정이다. 디지털 튜터들의 이동식 교육과 협소한... ",https://www.dailysecu.com/news/articleView.html?idxno=154253,신제품출시
004540,깨끗한나라,www.econonews.co.kr,2024-03-12 20:50:00,"깨끗한나라, 청소포·주방티슈 출시…""새봄맞이 집단장""","깨끗한나라는 새봄맞이 집단장을 위한 '깨끗한나라 청소포' 2종과 업그레이드된 주방티슈를 출시했다고 11일 밝혔다. 신제품 청소포는 '깨끗한나라 도톰촉촉 물걸레 청소포', '깨끗한나라 먼지줍줍 정전기 청소포' 2종으로... ",http://www.econonews.co.kr/news/articleView.html?idxno=330183,신제품출시
